sc_point_gid,latitude,longitude,timezone,elevation_m,resource,area_developable_sq_km,capacity_ac_mw,capacity_density_included_area_mw_per_km2,capacity_density_convex_hull_mw_per_km2,dist_spur_km
78931,30.621918,-86.38942,-6,51.3,6.36846,20.8701,222,10.672667,2.0373602,20.73152596
78932,30.611767,-86.26479,-6,45.73171,6.414477,13.598919,198,14.576294,1.9876425,20.6271818
78933,30.601486,-86.140205,-6,39.5,6.1394496,3.7512002,120,33.14276,2.1354823,2.681909089
78939,30.537056,-85.39339,-6,62,6.159419,0.2268,0,0,0,20.90028571
78940,30.52586,-85.26904,-6,57.25,6.038966,0.53459996,0,0,0,23.11520128
78943,30.491493,-84.89624,-5,67.85714,6.224124,0.5499,0,0,0,22.70028571
78944,30.479778,-84.77205,-5,49,6.0007415,0.0081,0,0,0,22.65396103
78946,30.455956,-84.52378,-5,49,5.9462776,0.7497,42,57.61317,6.620794,19.09873375
78947,30.443851,-84.399704,-5,37,5.872454,0.0486,0,0,0,26.47343505
78951,30.394129,-83.90381,-5,16,6.02169,0.162,0,0,0,15.54770778
78952,30.381372,-83.77993,-5,20.5,5.978846,0.3483,0,0,0,24.44711037
78953,30.368488,-83.656105,-5,34,6.0730834,0.0324,0,0,0,20.98124025
78954,30.355473,-83.53232,-5,39.333332,6.092382,0.0972,0,0,0,25.43975972
78965,30.203766,-82.17357,-5,45.5,6.081627,0.0486,0,0,0,20.32894803
79164,30.582314,-104.83092,-6,1027.9375,5.6213565,75.6081,228,3.5871222,2.3264267,88.14080513
79165,30.591518,-104.70622,-6,1320.5319,6.198635,61.0947,228,4.3572984,2.4281952,76.62080513
79166,30.600594,-104.5815,-6,1322.4375,5.979931,78.9147,264,3.4387627,2.4837923,65.25896747
79167,30.609539,-104.45674,-6,1392.9111,6.29611,91.5795,252,2.7907348,2.2686775,54.35133111
79168,30.618351,-104.33197,-6,1538.561,6.639593,71.123405,228,3.329172,2.1529603,45.57281164
79169,30.627033,-104.20716,-6,1870.0571,7.1623664,20.574,210,11.720581,2.1551518,38.68959087
79170,30.635586,-104.08232,-6,1831.4546,7.654659,2.1681,42,21.25076,9.348927,33.67343505
79171,30.644005,-103.95745,-6,1665.5186,7.19351,9.4671,120,13.717422,1.3190823,26.19548699
79172,30.652294,-103.83256,-6,1523.619,6.882808,30.463202,204,7.2894893,2.175858,22.30300649
79173,30.660452,-103.70764,-6,1507,7.3778496,39.4659,228,6.408959,2.1931925,19.4474935
79174,30.66848,-103.58269,-6,1340.5581,7.5976663,60.807602,252,4.5430946,2.4213974,14.76703894
79175,30.676374,-103.45771,-6,1144.7693,6.7775235,75.6245,234,3.305743,2.1083858,4.807279221
79176,30.68414,-103.33271,-6,1062.675,6.422827,71.981804,228,3.3037732,2.0667474,6.734558441
79177,30.691772,-103.20769,-6,1064.878,6.844089,59.9193,234,3.942799,2.2821925,18.47823376
79178,30.699276,-103.082634,-6,1076.1904,7.488758,60.8508,240,3.9921355,2.3936546,24.60198052
79179,30.706646,-102.95756,-6,1067.5778,7.8240056,68.7231,264,3.9491813,2.5805967,24.60947402
79180,30.713886,-102.83246,-6,1030.0834,8.193755,100.9575,282,2.828863,2.5796566,22.96653896
79181,30.720995,-102.70733,-6,1016.0851,8.68036,76.2201,258,3.480316,2.4608898,9.255655839
79182,30.72797,-102.582184,-6,975.5102,8.689174,66.59145,252,4.0127835,2.4689536,2.166396103
79183,30.734818,-102.457016,-6,998.7447,9.029146,53.970665,264,5.2056527,2.5841942,14.00646753
79184,30.741531,-102.33182,-6,945.7273,8.781661,68.6304,270,4.0894775,2.6346216,26.32477272
79185,30.748116,-102.206604,-6,912.5952,8.706763,87.6483,264,3.1937866,2.4900424,22.47021428
79186,30.754566,-102.08137,-6,864.8571,8.284034,87.426,252,3.1295755,2.367941,16.23837662
79187,30.760887,-101.95611,-6,788.8333,7.5913415,53.546402,252,5.377893,2.3085802,1.325512986
79188,30.767075,-101.83083,-6,712.0541,7.2204566,24.219902,216,10.343936,2.3621206,3.87374675
79189,30.773132,-101.70553,-6,735.1316,7.4608345,17.752499,204,12.617828,2.1720824,12.74866233
79190,30.779058,-101.58021,-6,770.51166,8.098216,52.1766,246,5.142291,2.6318467,24.09880518
79191,30.784851,-101.45488,-6,748,7.8791084,32.8446,228,7.286603,2.1913936,22.3210974
79192,30.790514,-101.32951,-6,772.9778,8.332127,46.9989,252,5.594517,2.5273223,25.82534414
79193,30.796045,-101.20414,-6,770.35486,8.237866,19.379702,186,9.80904,2.4752266,2.21646753
79194,30.801445,-101.078735,-6,758.13336,8.243763,66.4677,252,3.889375,2.370876,13.12410388
79195,30.806711,-100.95333,-6,723.64514,7.910344,38.828697,198,5.4636664,2.2930245,22.37711037
79196,30.811848,-100.8279,-6,728.4167,8.149928,49.3848,228,4.8573165,2.5652921,22.07512986
79197,30.816853,-100.70245,-6,728,8.284049,14.276701,114,8.703818,3.1171062,15.08866233
79198,30.821724,-100.576996,-6,726.6667,8.4245405,8.4861,66,8.205587,4.9802723,0.54
79199,30.826466,-100.45151,-6,718.8333,8.487514,13.735801,132,10.432968,3.3013556,4.83021428
79200,30.831074,-100.32602,-6,697.5806,8.213833,41.7348,222,5.7469926,2.8613367,3.526538957
79201,30.83555,-100.2005,-6,674.7778,8.044929,33.458405,228,7.2565475,2.3131187,11.95145453
79202,30.839897,-100.07498,-6,664.9286,8.247369,32.35942,204,6.648676,2.3683012,21.15174024
79203,30.844109,-99.94945,-6,668.6429,8.548094,30.312,234,8.2469,2.2775302,16.02703894
79204,30.84819,-99.82389,-6,655.41174,8.438852,23.4738,222,10.01001,2.466441,13.89837662
79205,30.852142,-99.69832,-6,622.7838,8.2550955,19.837719,216,11.752607,2.3034647,2.330954544
79206,30.855959,-99.57275,-6,596.35486,8.341468,22.554361,186,8.948934,2.0379822,6.118448045
79207,30.859646,-99.44715,-6,579.85,8.15403,24.96142,192,8.239035,1.9619251,25.83283764
79208,30.8632,-99.32155,-6,577.9167,8.264131,16.615719,150,9.438593,2.130033,4.596396103
79209,30.866623,-99.19593,-6,524,8.211997,2.8701,54,20.449898,1.5654856,14.61837662
79210,30.869911,-99.0703,-6,486.89285,7.2522974,6.1479,114,20.72765,1.3890727,19.53064284
79211,30.873072,-98.944664,-6,430.93103,6.8706346,8.5941,126,15.265511,1.571584,16.48653896
79212,30.876099,-98.819016,-6,426.04,7.5217776,13.3029,168,12.882447,1.7756428,19.14350647
79213,30.878994,-98.69336,-6,399.4074,6.972275,9.328501,150,16.534391,1.8433329,14.2274935
79214,30.881754,-98.56769,-6,399.7586,7.616827,17.548199,174,10.432968,2.3685079,21.74071427
79215,30.884386,-98.44201,-6,365.4,7.3864956,17.1144,180,11.484352,2.0616586,15.5013831
79216,30.886885,-98.31633,-6,415.53333,7.967418,22.6143,198,9.526284,2.4043748,17.71410388
79217,30.889252,-98.190636,-6,405,8.315456,0.2565,0,0,0,10.7185909
79218,30.891487,-98.06493,-6,353,7.976527,0.0243,0,0,0,21.73696752
79227,30.905655,-96.93335,-6,101,6.8837924,0.6399,0,0,0,15.28940259
79228,30.90657,-96.807594,-6,98.21429,6.7563696,4.302,54,13.333333,2.0720875,2.870954544
79229,30.907352,-96.68184,-6,90.76471,6.794425,4.7016,84,18.75293,1.9489181,2.256396103
79230,30.908003,-96.556076,-6,122.666664,7.1000633,0.9459,0,0,0,26.32166881
79231,30.90852,-96.43031,-6,127.666664,7.024956,2.7161999,72,26.773762,2.518609,18.30947402
79232,30.908907,-96.30456,-6,109.666664,6.9655643,0.1737,0,0,0,7.527564928
79233,30.90916,-96.17879,-6,94.8,6.7545533,1.3878,54,43.572987,2.263961,25.56813634
79234,30.909283,-96.053024,-6,91,6.971609,0.0081,0,0,0,17.64329219
79235,30.909271,-95.92726,-6,70,6.5690765,0.6471,36,69.44444,4.2753315,16.02484415
79236,30.90913,-95.8015,-6,64.8,6.4719343,1.5939,54,39.44773,1.4364033,22.62901946
79237,30.908855,-95.67573,-6,56.88889,6.286425,2.268,48,22.880022,4.019644,20.6121948
79238,30.908447,-95.54997,-6,70.92308,6.401695,4.8195,54,11.79941,5.8807836,1.626396103
79239,30.90791,-95.42421,-6,52.3,6.3067813,1.6074001,60,41.614647,1.7418153,11.91682466
79240,30.907238,-95.29845,-6,61.6,6.3169,0.55349994,0,0,0,23.44961687
79241,30.906437,-95.17269,-6,70.44827,6.4406767,24.477299,180,8.1103,2.6660328,18.95711037
79242,30.905502,-95.046936,-6,79.13793,6.4885316,7.8651,138,19.426497,2.0254056,12.75286363
79243,30.904434,-94.92119,-6,96.63636,6.7101083,15.1713,168,11.933682,2.3753014,17.58837662
79244,30.903234,-94.79544,-6,113.2381,6.8262672,5.9634,60,10.719837,6.546893,5.981025971
79245,30.901905,-94.6697,-6,112.40909,6.8497305,6.2514,120,20.865936,1.2823038,15.47689609
79246,30.90044,-94.54397,-6,105.789474,6.615604,5.0769,72,15.142911,1.9073578,13.20505843
79247,30.898846,-94.418236,-6,88.53846,6.6284294,1.5894,54,35.842293,1.6596133,8.110142853
79248,30.897118,-94.2925,-6,72.91304,6.527195,4.9149003,96,20.540472,1.5807505,1.604558441
79249,30.89526,-94.16679,-6,46.42857,6.1380234,0.76320004,0,0,0,14.12314934
79250,30.893269,-94.04107,-6,42.5,6.1544127,0.19709998,0,0,0,26.76152596
79251,30.891144,-93.91536,-6,87.03333,6.496312,9.8145,132,14.220154,2.756135,18.42131168
79252,30.88889,-93.78966,-6,84.55556,6.35739,5.5926003,60,11.574074,2.3298924,2.309116882
79253,30.886501,-93.66397,-6,66.55556,6.4193463,10.6614,90,9.182736,2.970096,11.61594155
79254,30.883982,-93.53829,-6,40.68421,6.2767534,8.078401,90,12.223445,1.859896,15.97742207
79255,30.88133,-93.41261,-6,50.909092,6.431264,1.4940001,0,0,0,4.457422074
79257,30.875633,-93.161285,-6,60.833332,6.450768,1.9692,36,18.674137,5.179129,24.42792206
79258,30.872585,-93.035645,-6,47.153847,6.3924212,4.4540997,60,14.552863,3.0850482,3.882792206
79259,30.869406,-92.91,-6,45.81818,6.405931,2.4894,54,22.753128,1.4290049,12.23205194
79260,30.866093,-92.78438,-6,44.9,6.43037,14.3334,174,12.925079,1.8382283,18.68711037
79261,30.862652,-92.65877,-6,43.875,6.430249,7.4943,114,16.270605,1.2296727,11.09668181
79262,30.859077,-92.53317,-6,40.384617,6.412332,27.0369,198,7.694191,2.1126616,26.83233765
79263,30.85537,-92.40757,-6,43.894737,6.439507,6.9786,84,12.186099,2.250256,26.35410388
79264,30.851532,-92.282,-6,40.2,6.3716083,1.8873,54,29.895367,3.5461771,0
79265,30.84756,-92.156425,-6,14.894737,6.4253616,5.6052,72,15.142911,3.2646275,19.75102597
79266,30.843456,-92.03088,-6,19.923077,6.44482,4.5414,54,13.689254,4.501438,23.85174024
79267,30.839224,-91.90534,-6,18.75,6.358219,1.4454,30,22.44669,17.641594,24.44336362
79268,30.834858,-91.77982,-6,17.210526,6.3925266,6.6626997,60,10.551863,3.3131454,21.41954544
79269,30.83036,-91.65431,-6,15.7,6.2380924,9.3825,90,10.571942,2.5552611,35.44099997
79270,30.82573,-91.528824,-6,17,6.164198,2.6991,42,16.835016,2.0954452,27.15195452
79271,30.820969,-91.40334,-6,38.857143,6.21619,1.2366,36,33.167496,3.0768046,10.11682466
79272,30.816074,-91.277885,-6,57.833332,6.234808,2.3562,42,20.494802,2.689221,13.26198052
79273,30.811052,-91.152435,-6,57,6.2843723,0.65879995,0,0,0,19.69785063
79274,30.805895,-91.02701,-6,54.4,6.107173,1.1610001,24,21.31628,27.885695,16.2985909
79275,30.800606,-90.9016,-6,61.53846,6.189957,2.0321999,54,26.990553,1.7562524,6.729259736
79276,30.795187,-90.77621,-6,60.933334,6.2332244,3.5099998,60,18.200018,1.340362,11.74587012
79277,30.789635,-90.65083,-6,59.4,6.1415114,0.8397,0,0,0,14.57205194
79279,30.778137,-90.40014,-6,62,6.170972,0.43199998,0,0,0,11.51205194
79280,30.77219,-90.274826,-6,57.285713,6.1005154,1.5543,0,0,0,23.07572727
79282,30.759903,-90.024254,-6,70.5,6.3350434,0.405,0,0,0,12.02116882
79283,30.753563,-89.899,-6,59,6.264026,0.2493,0,0,0,4.010071427
79285,30.740486,-89.64856,-6,62.75,6.191282,0.3744,0,0,0,14.26102597
79286,30.733753,-89.52337,-6,53.333332,6.1693244,0.1512,0,0,0,19.24894803
79287,30.726887,-89.3982,-6,65.15385,6.117184,2.9547,54,20.576132,2.7123458,6.48374675
79288,30.719889,-89.273056,-6,66.08696,6.231379,9.741601,126,14.456836,2.1724446,17.34505843
79289,30.71276,-89.147934,-6,54.944443,6.224043,3.3678,54,19.212296,2.4731984,1.918233765
79290,30.7055,-89.022835,-6,47.08,6.1609898,8.859519,120,15.760441,2.4467165,19.45983115
79291,30.698109,-88.897766,-6,42.714287,6.1941414,13.4937,126,10.923845,2.1079772,26.94682466
79292,30.690586,-88.77271,-6,38.38889,6.142282,1.8108,60,38.580246,2.8383586,23.9613831
79293,30.68293,-88.64769,-6,32,6.225931,0.0126,0,0,0,23.38629868
79306,30.571503,-87.02489,-6,28,6.275573,0.1422,0,0,0,10.86286363
79307,30.562016,-86.90027,-6,38.18182,6.3791924,8.5653,126,14.871468,2.2906682,18.59226622
79308,30.552397,-86.775665,-6,42.48718,6.5070186,29.8566,210,7.033621,2.1964858,22.66410388
79309,30.542648,-86.65111,-6,40.891304,6.4709525,38.5722,234,6.086997,2.3916273,26.56873375
79310,30.532768,-86.52657,-6,39.3,6.359756,10.5705,114,10.784731,3.2652717,2.480071427
79311,30.522758,-86.402084,-6,27.142857,6.2643857,19.661318,180,9.217014,2.2750955,12.81307791
79312,30.512615,-86.27762,-6,23.51724,6.2244086,8.6607,162,18.744143,2.4019594,25.07866233
79313,30.502346,-86.15319,-6,25.555555,6.128474,2.3291998,54,23.474178,5.8476524,4.32374675
79319,30.43798,-85.40734,-6,43.11111,6.033015,1.2771001,54,43.010754,2.6897988,9.687564928
79320,30.426796,-85.283165,-6,47.3,6.0584126,1.0188,60,59.25926,2.086006,21.30396103
79321,30.415483,-85.15901,-6,30.6,5.879811,1.6560001,36,22.56063,21.601189,10.11307791
79323,30.392464,-84.91084,-5,43.708332,5.9706573,7.3691998,114,19.200647,2.803795,14.16947402
79324,30.38076,-84.786804,-5,36.5,5.883724,2.0223,36,22.909508,11.565837,26.36049999
79325,30.368927,-84.66281,-5,39,5.8401484,0.6426,0,0,0,14.01505843
79326,30.356964,-84.53886,-5,44.083332,5.938852,0.828,54,67.340065,5.3142023,25.9296883
79327,30.34487,-84.41494,-5,25.733334,5.837929,4.7061,60,12.749411,5.262966,16.81300649
79328,30.332645,-84.29106,-5,16.545454,5.815359,3.989475,60,15.56178,6.028021,8.30293506
79337,30.216797,-83.17804,-5,32,6.1272054,0.0081,0,0,0,22.14813634
79338,30.203278,-83.05458,-5,35.5,6.0147047,0.0486,0,0,0,14.79307791
79345,30.105022,-82.19165,-5,44,5.9971933,0.0162,0,0,0,24.959974
79348,30.060978,-81.82252,-5,31,6.013259,0.0324,0,0,0,16.0285909
79352,30.00045,-81.33101,-5,10,6.6280766,0.0162,0,0,0,41.09290906
79544,30.483063,-104.81928,-6,1031.2972,5.6589127,64.26,222,3.9187028,2.288531,83.48729865
79545,30.49226,-104.69475,-6,1466.7805,7.007238,35.8281,234,7.4360075,2.1381238,71.92362333
79546,30.501326,-104.57019,-6,1386.119,5.9918704,68.6358,228,3.4110699,2.1789095,60.37274021
79547,30.510262,-104.4456,-6,1380.2391,6.1682553,78.714,252,3.2252862,2.4615932,48.86178567
79548,30.519066,-104.320984,-6,1495.7916,6.7105136,83.412895,252,3.0842779,2.396933,38.00687009
79549,30.527739,-104.196335,-6,1682.7,7.403013,33.6753,222,7.231506,2.2198043,28.15849348
79550,30.536282,-104.07166,-6,1658.4359,7.0612383,34.415997,204,6.1819305,2.1517384,21.8860844
79551,30.544693,-103.94696,-6,1546.85,6.5965767,55.670856,216,4.0391803,2.0969644,16.3124805
79552,30.552973,-103.82223,-6,1518.25,6.674393,40.633198,222,5.9972444,2.1776648,10.14925974
79553,30.561123,-103.69747,-6,1395.9445,6.391149,46.23112,222,5.262559,2.0089738,7.331025971
79554,30.569141,-103.572685,-6,1320.6154,7.016237,78.624466,246,3.3910642,2.300526,5.084772721
79555,30.57703,-103.447876,-6,1178.4681,6.7347035,83.65954,234,2.915419,2.2003064,1.679116882
79556,30.584785,-103.32304,-6,1123.5,6.6500244,69.7476,240,3.5608256,2.3359551,8.992051942
79557,30.592411,-103.19817,-6,1187.875,7.5909963,87.4134,258,3.044237,2.42199,20.51205194
79558,30.599907,-103.07329,-6,1197.0209,8.152737,91.779305,270,3.0396984,2.5816739,32.03205194
79559,30.607271,-102.94837,-6,1181.0227,8.546473,62.647198,264,4.318616,2.5816288,25.54520128
79560,30.614502,-102.82344,-6,1119.0952,8.483968,107.6031,276,2.6100402,2.6530764,23.18381818
79561,30.621605,-102.69847,-6,1055.8334,8.329757,100.17541,276,2.7954774,2.50851,11.66381818
79562,30.628574,-102.573494,-6,1013.4762,8.341131,53.061237,252,4.9945593,2.3756895,2.712792206
79563,30.635414,-102.44849,-6,973.1667,8.307633,52.76506,240,4.778202,2.394226,13.38925974
79564,30.64212,-102.323456,-6,899.1667,7.886754,53.982,252,4.8558,2.3997583,25.13293506
79565,30.648697,-102.19841,-6,850.04083,7.9481926,68.8986,270,4.1918178,2.430927,26.86916231
79566,30.655144,-102.07333,-6,817.53064,7.8899026,88.66981,270,3.2606215,2.4913337,21.47491557
79567,30.661457,-101.94824,-6,788.5625,8.106017,72.07291,252,3.8413522,2.2893991,12.37851947
79568,30.667639,-101.82312,-6,727.2955,7.585096,36.6228,222,6.778978,2.3823988,3.731025971
79569,30.67369,-101.69799,-6,705.2857,7.7525287,26.312399,222,9.681175,2.1302493,2.464629868
79570,30.67961,-101.57283,-6,779.6905,8.304759,19.394102,240,13.878047,2.2039993,21.31675324
79571,30.685398,-101.44766,-6,719.8049,7.7278547,28.944,222,8.169123,2.1223679,5.232792206
79572,30.691053,-101.322464,-6,749.2,8.181738,40.986,240,6.1741257,2.4445264,2.778305192
79573,30.696579,-101.19726,-6,746.7778,8.3142,3.6233997,48,13.591573,11.957307,5.63646753
79574,30.701973,-101.07203,-6,752.5814,8.316019,45.3564,252,5.6248617,2.6419752,6.927350647
79575,30.707235,-100.94678,-6,718.1628,8.057685,65.7081,264,4.347418,2.525151,18.67102597
79576,30.712366,-100.82152,-6,711.3469,8.019832,58.2678,252,4.563754,2.303083,10.92307791
79577,30.717365,-100.696236,-6,709.27026,8.02585,37.294205,222,6.2659826,2.4583406,14.89851947
79578,30.722233,-100.57094,-6,718.0526,8.292526,24.866098,216,8.942544,2.7231615,3.634629868
79579,30.726969,-100.445625,-6,712.913,8.3375025,31.608902,240,8.086689,2.5090945,22.48894803
79580,30.731571,-100.32029,-6,710.6667,8.354022,40.732204,240,6.256256,2.3852887,4.501097398
79581,30.736046,-100.19495,-6,709.85364,8.545313,69.3279,246,3.7901373,2.450609,4.701837662
79582,30.740387,-100.06959,-6,704,8.677249,24.903,216,9.3142395,2.4180703,13.69124025
79583,30.744595,-99.94421,-6,697.7143,8.768668,48.593704,264,5.711986,2.592617,25.28579869
79584,30.748672,-99.81883,-6,683.85297,8.844115,36.522,246,6.9977813,2.715812,2.52
79585,30.752619,-99.69342,-6,631.9722,8.2477865,33.0453,210,6.8370056,2.0475228,8.206538957
79586,30.756433,-99.56801,-6,595.1071,8.126604,24.559587,180,7.947862,2.5503836,3.162792206
79587,30.760117,-99.44258,-6,531.375,7.2236066,13.0671,132,11.285523,1.4272144,20.75756493
79588,30.763664,-99.31715,-6,520.95654,7.160032,12.1815,126,11.396011,1.846274,5.465512986
79589,30.767086,-99.191696,-6,494.375,7.3414497,0.95400006,0,0,0,22.57940259
79590,30.770372,-99.06623,-6,431.7619,6.8175297,4.3767,96,24.691359,1.5689504,10.91028571
79591,30.773527,-98.940765,-6,394.7,6.5996714,4.7798996,60,13.227513,4.0756025,4.891980515
79592,30.77655,-98.815285,-6,357.69232,6.1153502,3.2570193,60,19.04218,1.67443,1.409116882
79593,30.779442,-98.6898,-6,349,6.128412,1.0773,30,27.847397,13.023871,1.514558441
79594,30.782202,-98.56429,-6,308.10526,6.1868844,6.5717998,96,15.194682,3.449911,5.735512986
79595,30.784832,-98.43878,-6,313.77777,6.61305,1.4544001,0,0,0,27.87085712
79596,30.787327,-98.31326,-6,358.22223,7.3775806,2.2103999,54,26.990553,2.0224152,19.84587012
79597,30.789692,-98.18774,-6,437,8.348771,0.3303,0,0,0,21.83866233
79606,30.805035,-97.05769,-6,111.5,6.8666606,0.4923,0,0,0,16.13293506
79607,30.80608,-96.93211,-6,111,6.969141,0.49949998,0,0,0,4.112863633
79608,30.806993,-96.806526,-6,114.5,6.780989,13.9248,126,9.502478,1.6489145,7.834844148
79609,30.807774,-96.68094,-6,106.42857,6.7193055,3.0573,42,14.647416,5.6231313,7.973818177
79611,30.80894,-96.42975,-6,124,7.023802,0.0639,0,0,0,25.78961687
79612,30.809326,-96.304146,-6,89,6.793656,0.162,0,0,0,24.90770778
79613,30.809582,-96.17856,-6,87.333336,6.905904,0.1206,0,0,0,21.04300649
79614,30.809704,-96.052956,-6,96.2,6.8206477,0.47160003,0,0,0,9.128376618
79615,30.809692,-95.92735,-6,86.14286,6.7689333,0.31860003,0,0,0,4.755655839
79616,30.809551,-95.80176,-6,87.1875,6.6052527,3.2607,60,19.340488,5.050398,26.11078569
79619,30.80833,-95.42497,-6,106.333336,6.623044,0.4977,0,0,0,26.27689609
79620,30.807661,-95.29938,-6,90.210526,6.4951515,9.225,108,12.662235,2.346919,19.61314934
79621,30.806858,-95.1738,-6,46,6.378049,0.1296,0,0,0,53.56782464
79622,30.805923,-95.0482,-6,80.210526,6.567112,5.4873,90,18.037518,2.518203,1.716396103
79623,30.80486,-94.92262,-6,79.76923,6.4021015,2.7675002,54,20.639835,1.3616962,6.068376618
79624,30.803661,-94.79704,-6,108.90909,6.7291684,5.1192,90,18.274855,1.604384,18.92558441
79625,30.802332,-94.67146,-6,109.666664,6.8410416,18.9306,174,9.954348,2.1120183,23.33933116
79626,30.800869,-94.54589,-6,112.68421,6.778749,6.4368,60,9.956193,2.6969464,11.67021428
79627,30.799274,-94.420334,-6,95.25,6.657279,0.83970004,0,0,0,4.82646753
79628,30.79755,-94.29477,-6,82.4,6.486077,7.5438004,120,16.58994,2.2534513,14.0538896
79629,30.795692,-94.16921,-6,48.81818,6.29019,1.9458001,54,29.239765,2.7572262,25.7538896
79630,30.793705,-94.04366,-6,56.904762,6.3081036,4.4622,60,14.755792,3.9804528,8.021240251
79631,30.791582,-93.91812,-6,71.61539,6.4897413,3.6747003,54,15.503876,1.7636684,14.74565584
79632,30.78933,-93.79259,-6,51.73077,6.354619,6.5664,126,20.22829,2.010466,2.681909089
79633,30.786945,-93.66707,-6,44.61111,6.3131714,4.6664996,60,14.355441,6.029635,7.998305192
79634,30.784428,-93.54155,-6,46.88889,6.4012704,1.2888,0,0,0,19.08703894
79635,30.781778,-93.416046,-6,62.434784,6.5247583,13.9617,126,9.514101,1.7649556,0.636396103
79636,30.779,-93.29054,-6,54.166668,6.51024,0.2385,0,0,0,12.83601297
79637,30.776085,-93.16505,-6,54,6.4272637,0.6444,0,0,0,23.7760844
79638,30.77304,-93.039566,-6,43.705883,6.4140973,3.3174002,60,19.596315,1.8671486,7.231980515
79639,30.769867,-92.9141,-6,39.695652,6.384299,7.281,72,10.544353,1.1285366,14.09601297
79640,30.76656,-92.788635,-6,36.225,6.3945284,16.723799,168,11.339934,1.9204164,6.073675324
79641,30.763119,-92.663185,-6,39.714287,6.466671,3.2643,48,14.851945,4.708306,22.85314934
79642,30.759548,-92.53776,-6,34.771427,6.436149,19.447199,186,9.880793,1.9436842,17.744987
79643,30.755844,-92.41232,-6,31.666666,6.4506593,0.3402,0,0,0,23.34307791
79644,30.752008,-92.28692,-6,26,6.508941,0.1287,0,0,0,15.9460844
79645,30.748043,-92.161514,-6,26.5,6.444834,0.359352,0,0,0,25.35725322
79647,30.739714,-91.91077,-6,13.333333,6.3658304,0.6489,0,0,0,27.51350647
79648,30.735352,-91.78541,-6,13,6.3628373,0.47519997,0,0,0,26.18314934
79649,30.730858,-91.660065,-6,14.25,6.340857,4.2146997,54,14.684288,4.596116,26.23166881
79650,30.726234,-91.53474,-6,13.166667,6.2542796,1.6227001,36,26.298489,8.394103,17.44675324
79651,30.721478,-91.409424,-6,11.666667,6.044778,0.14039999,0,0,0,9.786610383
79652,30.71659,-91.284134,-6,40,6.15314,0.2106,0,0,0,22.79622725
79653,30.71157,-91.15885,-6,42,6.1956153,0.0162,0,0,0,19.4410974
79654,30.70642,-91.033585,-6,42.25,6.0946703,0.3186,0,0,0,23.519974
79655,30.701138,-90.90834,-6,41,6.0609007,5.2605,54,10.449321,4.892975,14.2274935
79656,30.695723,-90.78311,-6,43.882355,6.1254563,3.9087,102,27.197824,1.3011951,16.89880518
79657,30.690176,-90.657906,-6,39.9375,6.063694,2.3004,60,26.838432,2.9655952,26.27004543
79658,30.684498,-90.53272,-6,28,6.0658884,0.0081,0,0,0,9.09374675
79659,30.67869,-90.40755,-6,41.444443,6.141792,2.2949998,42,18.651745,5.0903387,24.60792206
79660,30.672749,-90.282394,-6,42,6.1164055,0.4698,0,0,0,24.99240908
79666,30.63435,-89.53192,-6,57,6.258963,0.1683,0,0,0,12.9610974
79667,30.627491,-89.40691,-6,48,6.186659,2.5317,0,0,0,24.63021428
79668,30.620499,-89.28194,-6,50.916668,6.161164,10.8441,114,12.725203,1.4835335,2.921025971
79669,30.613377,-89.15698,-6,36.363636,6.0934424,2.2896,48,23.894863,1.477315,0.974558441
79670,30.606125,-89.03204,-6,38.484848,6.2265368,14.122801,144,11.604294,1.461909,12.26558441
79671,30.59874,-88.90714,-6,27.348837,6.159387,28.936802,222,9.203293,2.296056,24.68028571
79672,30.591225,-88.78226,-6,27,6.2063375,3.0564,66,31.953522,2.4635367,1.033675324
79673,30.58358,-88.657394,-6,25.333334,6.2056074,0.2511,0,0,0,22.06763635
79680,30.526388,-87.78413,-6,39,6.2874846,0.0162,0,0,0,4.156538957
79686,30.472263,-87.036705,-6,18.5,6.353146,0.5247,0,0,0,19.32505843
79687,30.462784,-86.91225,-6,23.913044,6.407854,16.1982,114,7.1733303,2.8149405,0.794558441
79688,30.453176,-86.78781,-6,23.6,6.486991,19.9089,150,7.7257066,2.005326,14.74675324
79689,30.443436,-86.663414,-6,19.166666,6.3419104,1.0737001,0,0,0,32.37085712
79691,30.423567,-86.41471,-6,0,6.3028555,0.1377,0,0,0,52.39453244
79699,30.338875,-85.421265,-6,27.11111,5.978106,1.4346,48,34.057045,1.7707075,7.102051942
79700,30.327702,-85.29724,-6,30,5.9717035,0.0405,0,0,0,23.80431816
79701,30.316399,-85.173256,-6,30.333334,5.866695,0.081,0,0,0,25.91314934
79702,30.304966,-85.04931,-5,23.5,5.8473835,0.3618,24,67.340065,5.3872056,15.17646753
79703,30.293404,-84.9254,-5,34.88889,5.940397,0.44370002,42,108.02469,1.4211178,19.61534414
79704,30.281712,-84.80152,-5,37,5.942038,0.8217,42,89.39974,10.587586,20.18933116
79705,30.26989,-84.67769,-5,34.5,5.8361936,0.0567,0,0,0,23.47894803
79706,30.257938,-84.553894,-5,27.2,5.89508,0.78749996,48,66.583435,3.2853794,26.23916231
79707,30.245855,-84.43013,-5,23.727272,5.8934317,1.2114,48,43.572987,3.6500251,16.77947402
79711,30.196232,-83.93551,-5,11.5,6.1446705,0.0882,0,0,0,24.69527271
