sc_point_gid,latitude,longitude,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km
31999,42.06664845,-113.184034,-7,25.2323187,61.85597498,4.866396103
32000,42.08415177,-113.0383575,-7,0.709155025,1.68286268,16.35551299
32001,42.10150749,-112.8925995,-7,0.702108064,1.664836693,30.73276621
32002,42.11871549,-112.7467608,-7,0.408563989,0.96997526,37.2010714
32008,42.21885481,-111.8700672,-7,0.638379025,1.520556721,1.641837662
32321,40.70922927,-121.4355051,-8,24.4490748,58.26756382,31.25512986
32322,40.73503143,-121.2957217,-8,54.80870537,131.5780618,35.70835062
32323,40.76069416,-121.1558254,-8,17.55615674,42.20505598,46.33584412
32324,40.78621729,-121.0158169,-8,10.08547196,24.41793757,52.83548699
32325,40.81160068,-120.8756965,-8,15.84705674,38.6743607,34.16491557
32326,40.83684417,-120.7354648,-8,11.82268762,29.15706845,21.3363961
32327,40.8619476,-120.5951222,-8,0.816804032,2.059871554,9.816396103
32328,40.88691084,-120.4546692,-8,8.261063635,21.89776168,1.71
32329,40.91173372,-120.3141063,-8,4.694975354,12.52621543,12.98777921
32330,40.93641609,-120.1734341,-8,6.722675684,17.48917566,24.45505843
32331,40.96095781,-120.0326529,-8,0.40427999,1.012033502,36.33350647
32332,40.98535872,-119.8917633,-8,0.640692004,1.591098563,21.34653896
32333,41.00961868,-119.7507658,-8,1.08612897,2.789566416,9.379188309
32334,41.03373754,-119.6096608,-8,0.071198992,0.184805267,2.849116882
32339,41.15221007,-118.9025426,-8,0.188244014,0.525725897,71.89383761
32341,41.1986062,-118.6189612,-8,1.028016019,2.761983736,52.89369476
32342,41.22159093,-118.4770152,-8,0.863604039,2.449773603,40.48319477
32343,41.24443323,-118.3349665,-8,36.4268707,98.09056567,31.10711037
32344,41.26713297,-118.1928155,-8,122.4686777,313.5832278,19.58711037
32345,41.28969001,-118.0505627,-8,73.29398906,184.3090519,12.36307791
32346,41.31210419,-117.9082088,-8,69.23995488,170.4926652,1.371837662
32347,41.33437539,-117.7657542,-8,30.72872637,77.03869636,10.28823376
32348,41.35650346,-117.6231994,-8,42.85079956,111.5003038,22.19381818
32349,41.37848825,-117.4805451,-8,26.95339863,68.05744979,29.88548699
32350,41.40032964,-117.3377916,-8,0.262539013,0.627616241,23.81756493
32353,41.46499193,-116.9089426,-8,9.2583,24.5910747,39.67319477
32354,41.48625828,-116.7657984,-8,51.01822969,131.6032122,52.12782464
32355,41.50738054,-116.622558,-8,14.49302388,35.78456628,48.91386361
32356,41.52835855,-116.4792218,-8,0.330623983,0.782871962,44.34505843
32357,41.54919219,-116.3357904,-8,0.349272022,0.830498344,37.70049999
32363,41.67115474,-115.473235,-8,0.284507989,0.673982048,36.76587012
32368,41.76879568,-114.7519258,-8,0.028584,0.072618271,0.381837662
32369,41.78788654,-114.6073967,-8,0.057887999,0.141405135,10.90014285
32370,41.80683134,-114.46278,-8,0.015876,0.040235798,23.10085712
32371,41.82562995,-114.3180763,-8,0.004212,0.010812751,34.46269478
32372,41.84428223,-114.173286,-8,1.388088062,3.498760604,46.6574675
32373,41.86278807,-114.0284098,-8,0.554471981,1.386210622,18.78615583
32378,41.95311633,-113.3027616,-7,5.002739758,12.58164173,10.85116882
32379,41.97074095,-113.1573828,-7,7.626780341,18.70234662,0.18
32380,41.98821827,-113.0119223,-7,0.42741902,1.02372225,2.594558441
32381,42.00554819,-112.8663808,-7,2.996226041,7.20001939,28.05396103
32382,42.02273058,-112.7207589,-7,17.48773784,41.67287721,37.27763635
32383,42.03976533,-112.5750572,-7,1.729251123,4.108654779,25.60851947
32384,42.05665232,-112.4292764,-7,2.953745782,7.005541974,14.14124025
32701,40.61512025,-121.3971451,-8,0.564551992,1.350713749,44.44629868
32702,40.64088658,-121.257552,-8,26.94491895,65.74517977,48.46496101
32703,40.66651361,-121.1178467,-8,20.32855181,49.13306395,56.63796749
32704,40.6920012,-120.9780295,-8,25.18952476,60.15866312,51.24481815
32705,40.71734919,-120.8381009,-8,15.98911227,38.12024424,38.25548699
32706,40.74255743,-120.6980615,-8,5.278274725,12.83242462,27.90064284
32707,40.76762578,-120.5579117,-8,6.74380816,16.63815334,16.01049999
32708,40.79255407,-120.4176521,-8,4.686839758,12.54094007,2.945512986
32709,40.81734216,-120.2772829,-8,0.60094798,1.629481296,8.73
32710,40.8419899,-120.1368049,-8,4.455287732,11.5591742,20.54823376
32711,40.86649713,-119.9962184,-8,1.118375958,2.822427273,34.10954544
32713,40.91508951,-119.7147221,-8,0.211211987,0.546780042,11.13286363
32719,41.05747921,-118.8676825,-8,0.403775996,1.131575398,66.67164282
32722,41.1267614,-118.4427532,-8,35.91506777,102.2867313,30.29025971
32723,41.14957114,-118.3009047,-8,89.05636758,235.9674061,23.72601297
32724,41.17223849,-118.1589544,-8,119.9775243,294.8277724,22.08572727
32725,41.1947633,-118.0169027,-8,29.30302749,70.8771323,10.25095454
32726,41.21714543,-117.8747504,-8,22.08089663,53.03116343,1.387279221
32727,41.23938474,-117.7324978,-8,8.714520264,23.07697425,13.04735065
32728,41.26148108,-117.5901455,-8,54.83698813,147.5641247,18.45329219
32729,41.28343432,-117.447694,-8,27.53049595,70.58272755,19.58711037
32733,41.36981352,-116.8769076,-8,0.101699998,0.274739266,31.5235779
32734,41.39104918,-116.7339685,-8,14.21013593,36.76798949,46.99078569
32735,41.41214092,-116.5909336,-8,0.931176054,2.23795673,37.43004543
32736,41.4330886,-116.4478033,-8,0.23950799,0.570715996,32.30314934
32737,41.45389208,-116.3045783,-8,0.056123999,0.135555821,33.32403246
32743,41.57567743,-115.4432698,-8,0.016163999,0.038859498,37.39322077
32748,41.6731757,-114.7230109,-8,0.250307996,0.622092626,4.611837662
32749,41.6922386,-114.5786931,-8,0.680148049,1.627436261,16.30983115
32751,41.72992661,-114.2897964,-8,0.023652001,0.061110005,38.639974
32752,41.74855148,-114.1452185,-8,0.511415981,1.27485422,50.96531814
32758,41.85722512,-113.2759769,-7,0.631872057,1.571266638,12.20116882
32759,41.87482366,-113.1308132,-7,1.518804012,3.760012052,1.679116882
32760,41.89227512,-112.9855682,-7,1.904400027,4.669753046,9.199188309
32761,41.90957935,-112.8402426,-7,66.14587749,161.4489492,10.97049999
32762,41.92673626,-112.6948369,-7,22.65822729,54.6998138,21.80512986
32763,41.94374573,-112.5493518,-7,7.556156488,18.16353228,29.51049999
32764,41.96060763,-112.4037879,-7,5.902793921,14.15864194,16.08925974
32765,41.97732186,-112.2581458,-7,4.804244769,11.45164294,4.019116882
33082,40.54672344,-121.2194947,-8,18.18014546,44.83418201,73.77899346
33083,40.57231495,-121.0799797,-8,31.34821619,75.24040056,67.31068827
33084,40.59776715,-120.9403534,-8,2.374055914,5.621091481,52.41637011
33086,40.64825307,-120.6607687,-8,0.0162,0.038431498,27.6396883
33087,40.67328648,-120.5208112,-8,0.623555949,1.570425267,14.47300649
33088,40.69817999,-120.3807443,-8,2.039256079,5.514792154,0.847279221
33089,40.72293345,-120.2405685,-8,0.906551985,2.479690839,9.02668181
33090,40.74754671,-120.1002842,-8,0.252683993,0.650771844,19.91512986
33102,41.03191674,-118.4085935,-8,37.73163516,104.3830032,23.18336362
33103,41.05469408,-118.2669447,-8,57.41355938,144.209684,12.20601297
33104,41.07732918,-118.1251945,-8,5.240952136,12.4847113,10.56572727
33105,41.09982192,-117.9833435,-8,51.43557349,126.0550385,11.04396103
33106,41.12217213,-117.8413922,-8,79.13399414,200.1250258,1.387279221
33107,41.1443797,-117.6993411,-8,35.04375615,100.20187,2.399116882
33108,41.16644447,-117.5571907,-8,72.41100996,209.6465151,9.358448045
33109,41.18836631,-117.4149417,-8,14.76842388,37.6040762,16.62661038
33116,41.33780557,-116.4164796,-8,0.056268,0.135579713,20.55947402
33117,41.35857904,-116.2734604,-8,0.134172009,0.326202797,20.8810974
33125,41.51956624,-115.1259779,-8,0.055871998,0.140103148,22.22799349
33126,41.53903762,-114.982135,-8,0.026999999,0.0676326,9.970357134
33129,41.59657936,-114.5500768,-8,0.484596009,1.203703889,20.06470129
33130,41.61546871,-114.4058829,-8,0.506303981,1.288102466,31.55116882
33131,41.63421224,-114.2616026,-8,0.0162,0.040378358,43.22092855
33132,41.65280983,-114.1172366,-8,0.53513993,1.332441272,43.55004543
33137,41.74360438,-113.3941419,-7,0.694737035,1.723309613,24.46145453
33138,41.76132377,-113.2492741,-7,35.24775117,87.49570435,12.86689609
33139,41.77889637,-113.1043249,-7,72.95423203,180.8363978,8.342863633
33140,41.79632207,-112.9592948,-7,51.84053789,129.6848843,16.60057141
33141,41.81360075,-112.8141844,-7,38.91391875,97.13173171,22.93785063
33142,41.8307323,-112.6689943,-7,34.01840215,83.56702587,28.04400646
33143,41.8477166,-112.5237251,-7,23.51814434,57.23666497,24.38534414
33144,41.86455354,-112.3783775,-7,8.283266455,20.39778142,14.97462987
33145,41.881243,-112.2329521,-7,6.390107501,15.66673455,2.960954544
33146,41.89778487,-112.0874495,-7,4.755014429,11.58541274,3.770954544
33147,41.91417904,-111.9418703,-7,6.376194031,15.46063448,4.832863633
33460,40.40101274,-121.4598648,-8,5.096627875,12.1809448,39.97562984
33461,40.42684672,-121.3207629,-8,0.360683998,0.862291228,35.72799349
33462,40.45254185,-121.1815492,-8,4.197833899,10.0951889,42.84658439
33463,40.47809798,-121.0422242,-8,1.474920071,3.521549323,55.02591555
33468,40.60378841,-120.3439455,-8,1.296539992,3.318036276,8.387636354
33469,40.6285074,-120.2039625,-8,0.112571998,0.301152152,3.299116882
33477,40.82120528,-119.0802516,-8,2.167668073,5.156289449,38.30290906
33478,40.84465858,-118.9393144,-8,31.80510088,80.19423743,47.26562984
33479,40.86797052,-118.7982737,-8,15.18156145,40.26966957,58.8010714
33480,40.89114095,-118.65713,-8,25.01172026,67.79476874,45.66152596
33481,40.91416974,-118.5158838,-8,8.722881299,21.50975667,32.89851947
33482,40.93705675,-118.3745357,-8,38.61737886,102.7809355,19.90014285
33483,40.95980183,-118.2330861,-8,50.48810684,125.519034,8.380142853
33484,40.98240484,-118.0915355,-8,11.25910778,27.87877573,3.24
33485,41.00486565,-117.9498846,-8,56.14009541,153.1625035,16.59042856
33486,41.0271841,-117.8081338,-8,33.58241807,94.48136049,13.15124025
33487,41.04936007,-117.6662837,-8,44.38979165,130.23694,2.091837662
33488,41.07139342,-117.5243347,-8,54.57021416,164.4563293,9.754629868
33489,41.093284,-117.3822874,-8,19.99966531,54.38927706,7.211240251
33490,41.11503168,-117.2401425,-8,4.514795837,11.03340649,0.980954544
33492,41.1580978,-116.9555614,-8,0.415044014,0.989035295,22.28336362
33493,41.17941596,-116.8131264,-8,22.01187656,54.8002051,23.20300649
33494,41.20059068,-116.6705958,-8,8.667251147,21.44052673,24.03923374
33505,41.42400743,-115.0966104,-8,0.0099,0.024798623,8.067564928
33506,41.44345055,-114.9529765,-8,0.0153,0.03804941,0.996396103
33507,41.46274854,-114.8092543,-8,1.930967894,4.589121776,2.352792206
33508,41.48190126,-114.6654444,-8,19.43329614,46.3411786,9.739188309
33509,41.5009086,-114.5215474,-8,11.08496667,26.82090798,26.09799349
33510,41.51977043,-114.3775639,-8,4.48837196,11.33398502,34.10314934
33511,41.53848662,-114.2334945,-8,1.438667949,3.588595188,31.70092855
33512,41.55705706,-114.0893398,-8,1.57154399,3.900787803,27.52565584
33517,41.64771868,-113.367307,-7,0.47224807,1.170681728,29.89672724
33518,41.66541205,-113.2226528,-7,14.25602769,35.62156219,23.14343505
33519,41.68295883,-113.0779175,-7,5.711409174,14.32631882,19.86286363
33520,41.70035891,-112.9331016,-7,28.34384392,72.70627945,24.63460387
33521,41.71761215,-112.7882058,-7,20.655,52.82835124,33.34166881
33522,41.73471846,-112.6432307,-7,57.05975786,143.1796011,21.87438959
33523,41.75167772,-112.4981769,-7,19.09110476,47.39411509,15.2121948
33524,41.7684898,-112.353045,-7,9.397908325,23.73723227,6.406538957
33525,41.78515461,-112.2078356,-7,2.425040826,6.300168305,1.71
33526,41.80167203,-112.0625494,-7,4.649301123,11.67239615,1.933675324
33527,41.81804194,-111.9171869,-7,22.25266172,54.94676341,4.251837662
33528,41.83426425,-111.7717489,-7,0.185733018,0.443171984,3.87374675
33580,42.47198173,-104.1209268,-7,3.8961,9.202741424,25.69011686
33581,42.48024628,-103.9724242,-7,48.60316802,114.9834814,33.52980515
33582,42.48835862,-103.8238823,-7,60.36953335,144.523054,23.87202595
33583,42.49631869,-103.6753019,-7,28.50311689,67.15576114,14.24887661
33840,40.30688335,-121.4216531,-8,0.00405,0.009684147,28.51364933
33847,40.48455472,-120.446938,-8,0.188388003,0.450377961,15.36661038
33848,40.50937914,-120.3072552,-8,2.058336118,5.236797041,3.259188309
33851,40.58301333,-119.8875608,-8,0.132912007,0.322702301,121.179396
33852,40.60727788,-119.7474489,-8,23.87491216,56.94572952,34.20018828
33853,40.6314021,-119.607231,-8,2.862215881,6.776186423,20.56851947
33857,40.72649273,-119.0453086,-8,0.776700034,1.863787387,34.79446102
33858,40.74991311,-118.9045678,-8,0.103499999,0.259247793,47.83386361
33860,40.79633013,-118.6227776,-8,0.854099986,2.10860353,42.01959087
33861,40.81932649,-118.4817292,-8,9.517986475,23.21981194,31.02679867
33862,40.84218123,-118.3405793,-8,62.56414688,158.1692261,23.70417531
33863,40.8648942,-118.1993284,-8,20.61186987,50.68519475,11.40396103
33864,40.88746527,-118.057977,-8,56.48691621,146.4578702,2.039116882
33865,40.90989429,-117.9165256,-8,46.73849502,135.2178707,4.246538957
33866,40.93218113,-117.7749748,-8,25.87061689,74.85051978,3.485512986
33867,40.95432566,-117.633325,-8,4.969152246,14.14883687,1.266396103
33868,40.97632772,-117.4915769,-8,17.48846755,46.68951476,5.000071427
33869,40.99818719,-117.349731,-8,10.87718368,28.75209591,1.101837662
33870,41.01990393,-117.2077877,-8,20.35990767,49.7809777,4.904772721
33872,41.06290867,-116.9236114,-8,0.338040002,0.811553699,19.20682466
33873,41.0841964,-116.7813794,-8,2.485277902,6.480648515,11.22925974
33885,41.32843636,-115.0673318,-8,0.007776,0.019294283,1.235512986
33887,41.36712139,-114.7803927,-8,0.955043962,2.262847487,1.490071427
33888,41.38624635,-114.636792,-8,3.844511938,9.118414124,12.4210974
33889,41.4052261,-114.4931045,-8,25.73166709,63.33551516,24.97961687
33890,41.42406054,-114.3493309,-8,9.005543811,22.74788793,28.82732465
33891,41.44274952,-114.2054718,-8,8.558496387,21.19356989,19.22071427
33892,41.46129294,-114.0615277,-8,5.147747754,12.71444249,15.48374675
33893,41.47969066,-113.9174993,-7,33.0792115,81.92431995,0.72
33895,41.51604856,-113.6291918,-7,1.577915991,3.901387266,25.01579869
33896,41.53400849,-113.4849139,-7,16.52407218,40.77071293,42.09414931
33897,41.55182226,-113.340554,-7,26.77121982,66.50522388,41.7021688
33898,41.56948975,-113.1961127,-7,41.08215586,103.5855556,34.66343505
33899,41.58701083,-113.0515906,-7,4.979915991,12.76065954,31.45742207
33901,41.62161333,-112.7623066,-7,26.99017295,73.02915564,33.57283764
33902,41.63869452,-112.6175458,-7,40.31372769,105.4126514,19.15940259
33903,41.65562885,-112.4727067,-7,26.41219365,66.36910749,7.58293506
33904,41.6724162,-112.3277899,-7,5.461694934,14.13652187,13.83396103
33905,41.68905648,-112.1827959,-7,6.988814374,18.52689884,0.980954544
33906,41.70554956,-112.0377255,-7,0.908207989,2.316410167,17.17035713
33907,41.72189533,-111.8925792,-7,4.803524945,11.61212768,6.133889604
33960,42.37485409,-104.1081958,-7,36.97892842,86.73084068,21.46541556
33961,42.38310603,-103.9599237,-7,90.26140078,216.4313448,26.61040256
33962,42.39120599,-103.8116126,-7,80.23388555,190.9881244,17.10174024
33963,42.3991539,-103.6632632,-7,24.80949712,58.36855845,7.450357134
34227,40.39016189,-120.4101643,-8,0.463832992,1.113479783,14.35212337
34228,40.414952,-120.2706729,-8,10.9187644,27.21333932,0.63
34231,40.48848418,-119.8515553,-8,12.05197339,28.98752426,74.79658439
34232,40.51271503,-119.7116366,-8,17.82377908,42.40099321,40.65789606
34234,40.56075604,-119.431483,-8,17.82750476,42.48785548,4.100071427
34238,40.65515131,-118.8699243,-8,0.69587999,1.652899636,50.83429217
34241,40.72446736,-118.4476761,-8,0.265860012,0.634895009,24.14622725
34242,40.74728997,-118.3067239,-8,7.293707886,17.85845535,14.57689609
34243,40.76997099,-118.1656712,-8,17.03159868,42.84208213,9.002194796
34244,40.79251026,-118.0245183,-8,37.02956528,96.11814678,0
34245,40.81490765,-117.883266,-8,10.40956194,28.63387237,7.529116882
34246,40.83716302,-117.7419146,-8,24.95743286,67.49991101,14.68763635
34248,40.88124718,-117.458917,-8,3.104316101,7.621522844,7.265512986
34249,40.90307568,-117.3172718,-8,24.23372476,61.64245273,3.579259736
34250,40.92476162,-117.1755298,-8,2.172923877,5.216726092,0.63
34252,40.96770527,-116.8917571,-8,8.343539868,20.7166438,2.548233765
34253,40.98896271,-116.7497275,-8,13.03484392,33.26508699,0.921837662
34254,41.01007705,-116.6076033,-8,21.24414844,50.79146735,2.631837662
34259,41.11349766,-115.8955802,-8,3.071700055,7.533632521,3.283675324
34260,41.13375064,-115.7528991,-8,8.120663306,19.62735324,8.615512986
34261,41.15385961,-115.6101271,-8,0.020412,0.050476317,13.02925974
34262,41.17382444,-115.4672648,-8,4.381740088,11.88890116,9.584772721
34263,41.193645,-115.3243127,-8,3.700700848,10.31719349,4.183675324
34264,41.21332116,-115.1812715,-8,1.590732051,4.088868484,5.241837662
34268,41.29057934,-114.6082262,-8,5.689223657,13.53207068,19.61799349
34269,41.30953165,-114.4647477,-8,66.02670308,161.1312438,29.02916231
34270,41.32833882,-114.3211834,-8,2.775707941,6.95492956,23.20300649
34271,41.34700072,-114.177534,-8,49.7939748,123.39038,11.45933116
34272,41.36551724,-114.0338,-7,28.52354685,70.64399839,3.160142853
34273,41.38388826,-113.8899821,-7,96.30230801,238.7425915,4.215655839
34274,41.40211365,-113.7460807,-7,77.7899874,193.4345797,15.01035713
34275,41.4201933,-113.6020966,-7,13.88728784,34.45522456,26.53035713
34276,41.43812709,-113.4580302,-7,12.07429189,29.82593674,38.57866233
34277,41.4559149,-113.3138823,-7,26.35124392,66.2062765,50.32873375
34278,41.47355662,-113.1696533,-7,8.495892444,21.64841793,46.31071427
34279,41.49105212,-113.0253439,-7,6.124104272,16.01973361,56.72512986
34281,41.52560405,-112.7364863,-7,51.72861709,145.2164688,30.1596883
34282,41.54266023,-112.5919393,-7,41.84198965,114.1383306,18.53424674
34283,41.55956976,-112.4473143,-7,6.795927191,17.26948398,8.716753237
34284,41.5763325,-112.3026119,-7,0.884321974,2.33293984,2.818233765
34285,41.59294836,-112.1578328,-7,22.53547749,60.27002748,1.387279221
34286,41.60941722,-112.0129775,-7,0.490806038,1.252808511,3.169188309
34287,41.62573897,-111.8680467,-7,0.698885973,1.692547316,7.881168825
34339,42.26933036,-104.2435071,-7,1.67540397,3.911640926,4.889331163
34340,42.27772146,-104.0955045,-7,44.25986338,104.4720456,16.13777921
34341,42.28596085,-103.9474623,-7,66.41200283,156.8336406,18.84637011
34342,42.29404849,-103.7993813,-7,65.55294009,153.0339062,10.21322077
34343,42.30198431,-103.6512621,-7,12.81243604,29.95400078,0.726396103
34607,40.29575084,-120.3734987,-8,1.393559912,3.329246109,15.69198052
34608,40.3205068,-120.2341982,-8,17.07659956,44.15645828,2.923675324
34609,40.34512332,-120.0947905,-8,0.806328019,2.097950927,9.327564928
34611,40.39393743,-119.8156559,-8,3.741011993,8.898333226,60.01474672
34614,40.46610912,-119.3961631,-8,5.716467224,13.59229269,1.44
34621,40.62959215,-118.4137242,-8,11.3695563,27.98981607,17.51601297
34622,40.65238279,-118.2729691,-8,15.47611194,38.7265911,5.813818177
34623,40.67503199,-118.132114,-8,28.38193132,70.1802824,2.942863633
34624,40.69753961,-117.9911592,-8,51.51063691,125.3540359,8.343961031
34625,40.71990552,-117.8501054,-8,25.11770449,64.26955891,19.75851947
34626,40.74212957,-117.708953,-8,43.80533789,109.813213,16.08551299
34627,40.76421164,-117.5677025,-8,0.984384029,2.342762755,14.53851947
34628,40.78615158,-117.4263545,-8,20.23343218,48.85963752,18.48042856
34629,40.80794926,-117.2849096,-8,53.05489321,135.6220945,4.490954544
34630,40.82960454,-117.1433681,-8,36.97685991,92.7681291,7.774629868
34631,40.85111729,-117.0017308,-8,4.270904956,10.15761321,2.88
34632,40.87248738,-116.859998,-8,27.35183716,66.54627879,0.27
34633,40.89371468,-116.7181704,-8,40.10955469,98.42077599,3.451980515
34639,41.01807235,-115.8652433,-8,0.000972,0.002483761,0.757279221
34640,41.0382964,-115.7227669,-8,3.432455832,8.458051502,11.22925974
34641,41.05837661,-115.5802001,-8,9.664019824,23.97966299,21.74491557
34642,41.07831286,-115.4375434,-8,14.34060011,39.49514026,13.37601297
34643,41.09810501,-115.2947974,-8,19.86845361,53.49603153,8.525512986
34644,41.11775295,-115.1519626,-8,16.86939302,41.61379231,5.201909089
34649,41.21382502,-114.4364766,-8,19.18783806,46.91042915,35.33711037
34650,41.23260505,-114.2931211,-8,6.556337952,16.28309988,25.43975972
34651,41.25124,-114.1496808,-8,65.91952441,164.0061367,13.96873375
34652,41.26972975,-114.0061563,-8,8.538084229,21.24224597,9.578376618
34653,41.28807419,-113.8625482,-7,87.18745078,216.685418,14.39954544
34654,41.30627318,-113.7188571,-7,61.9868874,153.9849882,21.37276621
34655,41.32432662,-113.5750836,-7,5.352011719,13.2881521,31.30209737
34656,41.34223439,-113.4312282,-7,0.828899959,2.06653853,42.82209737
34657,41.35999637,-113.2872916,-7,14.00090339,35.4426608,54.38951945
34658,41.37761244,-113.1432743,-7,25.70345947,66.68385231,58.68174024
34659,41.39508249,-112.999177,-7,12.07180811,32.28000942,56.76131168
34661,41.42958408,-112.7107446,-7,7.467084174,21.33551478,35.57951945
34662,41.44661539,-112.5664108,-7,10.74602736,29.77400751,25.69386361
34663,41.46350022,-112.4219993,-7,2.513268237,6.471600517,21.38975972
34665,41.49683003,-112.1329458,-7,3.683295044,9.812186596,5.279116882
34666,41.51327478,-111.9883051,-7,2.24840679,5.808136905,0.09
34667,41.52957262,-111.8435891,-7,0.043416001,0.104137749,13.82491557
34719,42.17220518,-104.2306264,-7,23.57301709,55.50313652,0.397279221
34720,42.18058357,-104.0828528,-7,84.70125703,199.4415137,13.91756493
34721,42.18881048,-103.9350398,-7,68.53114951,163.0123343,11.43594155
34722,42.19688585,-103.7871881,-7,71.30887207,168.7912868,2.39646753
34723,42.20480964,-103.6392984,-7,24.15648604,56.53761333,0.54
34987,40.20132139,-120.3369406,-8,23.17040002,58.68426467,21.41424674
34988,40.22604336,-120.1978305,-8,64.31573628,171.0404248,8.108590899
34989,40.25062603,-120.0586137,-8,57.71536348,148.0892279,1.44
34990,40.27506925,-119.9192908,-8,12.89466013,31.83893393,24.03174024
35000,40.51180072,-118.5203309,-8,7.03169978,17.17859903,21.49940259
35001,40.53470067,-118.3798728,-8,40.64691533,107.7152986,9.084701295
35002,40.55745948,-118.2393145,-8,7.012080121,19.20122473,3.557422074
35004,40.60255314,-117.9578992,-8,1.116395947,2.666036047,18.80954544
35005,40.6248877,-117.8170434,-8,5.440310815,13.33170481,8.399331163
35006,40.64708058,-117.6760894,-8,19.02331868,45.6787077,4.341837662
35007,40.66913163,-117.5350378,-8,7.0012526,16.72930045,0.99
35008,40.69104073,-117.393889,-8,42.6313125,108.775759,0.689116882
35009,40.71280772,-117.2526438,-8,72.86532187,197.3140585,0.99
35010,40.73443249,-117.1113025,-8,67.29010137,171.7982528,0.254558441
35011,40.7559149,-116.9698656,-8,4.686659802,11.3127533,14.87933116
35012,40.77725482,-116.8283339,-8,0.822312035,1.965798928,12.74491557
35013,40.7984521,-116.6867076,-8,2.161259857,5.122566925,6.059331163
35019,40.92263333,-115.8349974,-8,1.787975876,4.515216023,3.187279221
35020,40.94282858,-115.6927253,-8,4.80326391,12.2972085,13.72587012
35021,40.96288016,-115.5503631,-8,22.34487634,59.36380113,8.957422074
35022,40.98278796,-115.4079115,-8,43.26090557,121.4608562,2.958305192
35023,41.00255185,-115.2653709,-8,39.46067666,109.1683852,3.355584412
35024,41.02217169,-115.1227419,-8,3.705893866,8.947516708,6.825655839
35028,41.0992082,-114.5513533,-8,0.075816005,0.179451448,31.91290906
35029,41.118106,-114.4082909,-8,7.85610022,19.3351042,41.57598698
35030,41.13685902,-114.2651435,-8,19.53154819,48.86247311,30.9985649
35031,41.15546714,-114.1219118,-8,56.75334609,142.7490684,26.28703894
35032,41.17393025,-113.9785962,-7,11.75605247,29.8288126,22.88403246
35033,41.19224823,-113.8351974,-7,78.30809473,196.0631894,25.91954544
35034,41.21042095,-113.6917159,-7,46.30240811,115.2988696,30.74400646
35035,41.22844831,-113.5481524,-7,1.772091046,4.400617165,37.82266879
35036,41.24633017,-113.4045074,-7,14.17640405,35.4911377,47.69927917
35037,41.26406644,-113.2607815,-7,12.03987678,30.50726133,55.59131168
35038,41.28165699,-113.1169754,-7,29.89846846,77.379341,57.08157139
35039,41.29910171,-112.9730895,-7,0.876023973,2.359153514,80.4257467
35040,41.31640048,-112.8291246,-7,0.223883995,0.643463596,174.2253116
35042,41.35055974,-112.5409599,-7,1.300715936,3.575371423,29.50739608
35043,41.36742001,-112.3967613,-7,2.102723959,5.460435982,27.19233765
35045,41.40070125,-112.1081346,-7,0.647585953,1.635744542,9.542194796
35046,41.41712201,-111.9637078,-7,0.549378026,1.317680556,5.912863633
35047,41.43339606,-111.8192061,-7,0.093420004,0.224077497,14.77763635
35099,42.07507442,-104.2177858,-7,10.67214551,25.22674174,2.166396103
35100,42.08344016,-104.0702405,-7,75.43042734,177.0064118,4.497350647
35101,42.09165465,-103.9226559,-7,73.45435957,175.9534871,5.705727266
35102,42.09971782,-103.7750329,-7,55.65624302,133.2165533,4.606538957
35103,42.10762963,-103.6273721,-7,1.658555956,3.881018816,1.35
35367,40.10687328,-120.3004896,-8,3.232377081,8.196822036,20.4374935
35368,40.13156141,-120.1615694,-8,47.34709058,123.2012047,8.718305192
35369,40.15611038,-120.022543,-8,66.55338105,167.3168144,2.811837662
35370,40.18052007,-119.8834109,-8,40.61300449,98.88654403,14.71696752
35380,40.41692453,-118.486384,-8,27.18910942,68.64760968,20.34813634
35381,40.43979264,-118.3461216,-8,23.7087,65.84033621,6.136538957
35382,40.46251977,-118.2057594,-8,0.805068018,2.351371047,5.577350647
35384,40.50755055,-117.9247378,-8,0.615599938,1.480194058,6.456610383
35388,40.59591434,-117.3615201,-8,71.00838896,187.8666561,8.038233765
35389,40.6176508,-117.220474,-8,25.16371194,69.87205544,3.643675324
35390,40.6392452,-117.0793323,-8,17.72794951,43.64847107,7.114844148
35391,40.6606974,-116.9380955,-8,6.746885706,15.99670871,1.580071427
35392,40.68200728,-116.7967641,-8,0.589859919,1.418610416,13.06918831
35393,40.7031747,-116.6553387,-8,0.205848005,0.493369439,14.47565584
35399,40.8271803,-115.8048421,-8,5.804154272,14.19084683,1.604558441
35400,40.84734688,-115.6627737,-8,4.384304956,11.23044241,0.09
35401,40.86736998,-115.5206156,-8,44.60601577,121.7327776,3.42374675
35402,40.88724946,-115.3783684,-8,65.71338574,184.2739733,1.26
35403,40.90698521,-115.2360327,-8,0.339120016,0.906193828,12.31565584
35408,41.00350355,-114.5230454,-8,4.187051862,9.910474668,41.10524671
35409,41.02237428,-114.3801902,-8,10.2574437,24.65465939,44.82768178
35410,41.04110042,-114.2372503,-8,30.86315947,80.82127562,41.17431816
35411,41.05968184,-114.0942265,-8,12.60003647,32.59593853,38.87269478
35412,41.07811844,-113.9511193,-7,0.104616003,0.270581827,35.95961687
35413,41.09641008,-113.8079291,-7,5.254164075,13.21215626,36.99064284
